Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel Type Factor,Aerodynamic Proxy,City_Hwy_Diff,VEEI
MERCEDES-BENZ,AMG GT 53 4MATIC+ Coupe,COMPACT,3.0,6,A9,Petrol,12.4,9.8,11.2,25,264,1.0,9.8,2.6,94.51797699671282
MERCEDES-BENZ,AMG GT 63 4MATIC+ Coupe,COMPACT,4.0,8,A9,Petrol,15.5,11.5,13.7,21,323,1.0,11.5,4.0,85.352049634519
MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,COMPACT,4.0,8,A9,Petrol,15.6,11.5,13.7,21,324,1.0,11.5,4.1,85.352049634519
MERCEDES-BENZ,AMG S 63 4MATIC+,FULL-SIZE,4.0,8,A9,Petrol,14.1,8.9,11.8,24,275,1.0,8.9,5.199999999999999,89.03128427383919
MERCEDES-BENZ,AMG S 63 4MATIC+ Cabriolet,SUBCOMPACT,4.0,8,A9,Petrol,15.8,9.8,13.1,22,306,1.0,9.8,6.0,86.6552667525543
MERCEDES-BENZ,AMG S 63 4MATIC+ Coupe,COMPACT,4.0,8,A9,Petrol,14.0,8.7,11.6,24,271,1.0,8.7,5.300000000000001,89.22205940328541
MERCEDES-BENZ,AMG S 65,FULL-SIZE,6.0,12,A7,Petrol,18.6,10.9,15.1,19,356,1.0,10.9,7.700000000000001,59.350690450520176
MERCEDES-BENZ,AMG S 65 Cabriolet,SUBCOMPACT,6.0,12,A9,Petrol,17.1,11.0,14.3,20,337,1.0,11.0,6.100000000000001,63.4578781715718
MERCEDES-BENZ,AMG S 65 Coupe,COMPACT,6.0,12,A9,Petrol,17.6,11.0,14.6,19,343,1.0,11.0,6.600000000000001,60.706197949217085
MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A7,Petrol,15.3,10.2,13.0,22,303,1.0,10.2,5.100000000000001,81.68644179015926
MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3.0,6,A9,Petrol,11.8,8.2,10.2,28,238,1.0,8.2,3.6000000000000014,95.59599274603363
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,A9,Petrol,11.0,7.3,9.4,30,219,1.0,7.3,3.7,98.49373069437229
MERCEDES-BENZ,C 300 4MATIC Cabriolet,SUBCOMPACT,2.0,4,A9,Petrol,11.3,8.1,9.9,29,231,1.0,8.1,3.200000000000001,98.33321644752787
MERCEDES-BENZ,C 300 4MATIC Coupe,SUBCOMPACT,2.0,4,A9,Petrol,10.9,7.7,9.5,30,221,1.0,7.7,3.2,98.47465318142767
MERCEDES-BENZ,C 300 4MATIC Wagon,STATION WAGON - SMALL,2.0,4,A9,Petrol,10.9,7.7,9.5,30,221,1.0,7.7,3.2,98.47465318142767
MERCEDES-BENZ,CLS 450 4MATIC,COMPACT,3.0,6,A9,Petrol,11.3,7.9,9.8,29,213,1.0,7.9,3.4000000000000004,95.93537042397092
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2.0,4,A9,Petrol,11.0,8.1,9.7,29,228,1.0,8.1,2.9000000000000004,98.37268716396503
MERCEDES-BENZ,E 450 4MATIC,MID-SIZE,3.0,6,A9,Petrol,11.8,8.5,10.3,27,244,1.0,8.5,3.3000000000000007,95.3745573279264
MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A9,Petrol,12.7,10.1,11.6,24,271,1.0,10.1,2.6,94.06297831298356
MERCEDES-BENZ,E 450 4MATIC Coupe,SUBCOMPACT,3.0,6,A9,Petrol,12.5,9.1,11.0,26,257,1.0,9.1,3.4000000000000004,94.83891946448121
MERCEDES-BENZ,E 450 4MATIC Wagon,STATION WAGON - MID-SIZE,3.0,6,A9,Petrol,12.3,8.9,10.8,26,254,1.0,8.9,3.4000000000000004,94.93797578169368
MERCEDES-BENZ,G 550,SUV - STANDARD,4.0,8,A9,Petrol,18.0,14.1,16.3,17,378,1.0,14.1,3.9,78.3366549584122
MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2.0,4,A9,Petrol,11.0,8.7,10.0,28,234,1.0,8.7,2.3000000000000007,98.2429976671001
MERCEDES-BENZ,GLC 300 4MATIC Coupe,SUV - SMALL,2.0,4,A9,Petrol,10.8,9.0,10.0,28,234,1.0,9.0,1.8000000000000007,98.2429976671001
MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6,A9,Petrol,13.5,10.3,12.1,23,282,1.0,10.3,3.1999999999999997,93.51242617311426
MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,A9,Petrol,14.9,11.2,13.2,21,312,1.0,11.2,3.700000000000001,92.19270070466246
MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Petrol,17.2,12.6,15.1,19,355,1.0,12.6,4.6,78.90915753727359
MERCEDES-BENZ,Maybach S 560 4MATIC,FULL-SIZE,4.0,8,A9,Petrol,14.4,9.5,12.2,23,286,1.0,9.5,4.9,88.14376519337193
MERCEDES-BENZ,Maybach S 650,FULL-SIZE,6.0,12,A7,Petrol,18.4,11.1,15.1,19,355,1.0,11.1,7.299999999999999,59.350690450520176
MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,2.0,4,A7,Petrol,11.5,9.8,10.7,26,251,1.0,9.8,1.6999999999999993,97.93167781300377
MERCEDES-BENZ,Metris Cargo LWB,SPECIAL PURPOSE VEHICLE,2.0,4,A7,Petrol,11.3,9.6,10.5,27,248,1.0,9.6,1.700000000000001,98.0613070676275
MERCEDES-BENZ,Metris Passenger,SPECIAL PURPOSE VEHICLE,2.0,4,A7,Petrol,12.3,10.3,11.4,25,268,1.0,10.3,2.0,97.67721314034242
MERCEDES-BENZ,S 450 4MATIC SWB,MID-SIZE,3.0,6,A9,Petrol,12.8,8.5,10.8,26,253,1.0,8.5,4.300000000000001,94.93797578169368
MERCEDES-BENZ,S 560 Cabriolet,SUBCOMPACT,4.0,8,A9,Petrol,13.8,9.2,11.7,24,275,1.0,9.2,4.600000000000001,89.1266718385623
MERCEDES-BENZ,S 560 4MATIC,FULL-SIZE,4.0,8,A9,Petrol,13.5,8.6,11.3,25,265,1.0,8.6,4.9,89.93937389000325
MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4.0,8,A9,Petrol,13.5,8.6,11.3,25,265,1.0,8.6,4.9,89.93937389000325
MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6,A9,Petrol,11.8,8.5,10.3,27,241,1.0,8.5,3.3000000000000007,95.3745573279264
MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A9,Petrol,13.5,9.3,11.6,24,270,1.0,9.3,4.199999999999999,87.28569183940617
MERCEDES-BENZ,SLC 300,TWO-SEATER,2.0,4,A9,Petrol,10.0,7.3,8.8,32,205,1.0,7.3,2.7,98.71312209323546
MINI,Cooper 3 Door,SUBCOMPACT,1.5,3,AS6,Petrol,8.8,6.8,7.9,36,184,1.0,6.8,2.000000000000001,99.5805527599363
MINI,Cooper 5 Door,SUBCOMPACT,1.5,3,AS6,Petrol,8.8,6.8,7.9,36,184,1.0,6.8,2.000000000000001,99.5805527599363
MINI,Cooper Clubman ALL4,MID-SIZE,1.5,3,AS8,Petrol,10.2,7.6,9.0,31,212,1.0,7.6,2.6,99.35237262779117
MINI,Cooper Convertible,MINICOMPACT,1.5,3,AS6,Petrol,8.8,6.8,7.9,36,184,1.0,6.8,2.000000000000001,99.5805527599363
MINI,Cooper Countryman ALL4,STATION WAGON - SMALL,1.5,3,AS8,Petrol,10.3,7.9,9.2,31,215,1.0,7.9,2.4000000000000004,99.33160275482727
MINI,Cooper S 3 Door,SUBCOMPACT,2.0,4,AS6,Petrol,9.3,7.3,8.4,34,197,1.0,7.3,2.000000000000001,98.87303653997715
MINI,Cooper S 5 Door,SUBCOMPACT,2.0,4,AS6,Petrol,9.3,7.3,8.4,34,197,1.0,7.3,2.000000000000001,98.87303653997715
MINI,Cooper S Clubman ALL4,MID-SIZE,2.0,4,AS8,Petrol,10.4,7.6,9.2,31,214,1.0,7.6,2.8000000000000007,98.58850285545203
MINI,Cooper S Convertible,MINICOMPACT,2.0,4,AS6,Petrol,9.4,7.2,8.4,34,197,1.0,7.2,2.2,98.87303653997715
MINI,Cooper S Countryman ALL4,MID-SIZE,2.0,4,AS8,Petrol,10.5,7.6,9.2,31,215,1.0,7.6,2.9000000000000004,98.58850285545203
MINI,John Cooper Works 3 Door,SUBCOMPACT,2.0,4,AS6,Petrol,9.3,7.3,8.4,34,197,1.0,7.3,2.000000000000001,98.87303653997715
MINI,John Cooper Works Clubman ALL4,MID-SIZE,2.0,4,AS8,Petrol,10.4,7.6,9.2,31,214,1.0,7.6,2.8000000000000007,98.58850285545203
MINI,John Cooper Works Convertible,MINICOMPACT,2.0,4,AS6,Petrol,9.4,7.2,8.4,34,197,1.0,7.2,2.2,98.87303653997715
MINI,John Cooper Works Countryman ALL4,MID-SIZE,2.0,4,AS8,Petrol,10.6,7.8,9.3,30,220,1.0,7.8,2.8,98.51280820731691
MITSUBISHI,Mirage,COMPACT,1.2,3,AV,Petrol,6.6,5.6,6.2,46,143,1.0,5.6,1.0,99.93988912128319
MITSUBISHI,Mirage G4,COMPACT,1.2,3,AV,Petrol,6.9,5.7,6.4,44,148,1.0,5.7,1.2000000000000002,99.91240392970882
MITSUBISHI,Outlander 4WD,SUV - SMALL,3.0,6,AS6,Petrol,12.0,8.8,10.6,27,246,1.0,8.8,3.1999999999999997,95.23147598084172
NISSAN,370Z,TWO-SEATER,3.7,6,AS7,Petrol,12.6,9.3,11.1,25,261,1.0,9.3,3.299999999999999,93.2353958014458
NISSAN,370Z Roadster,TWO-SEATER,3.7,6,AS7,Petrol,13.0,9.7,11.5,25,271,1.0,9.7,3.3000000000000007,92.98128332902341
NISSAN,Altima,MID-SIZE,2.5,4,AV,Petrol,8.6,6.1,7.4,38,174,1.0,6.1,2.5,98.89385642639505
NISSAN,Altima SR/Platinum,MID-SIZE,2.0,4,AV,Petrol,9.1,6.9,8.1,35,190,1.0,6.9,2.1999999999999997,98.9624924410116
NISSAN,Altima SR/Platinum,MID-SIZE,2.5,4,AV,Petrol,8.5,6.3,7.5,38,177,1.0,6.3,2.2,98.87502993335758
NISSAN,Altima AWD,MID-SIZE,2.5,4,AV,Petrol,9.1,6.5,7.9,36,186,1.0,6.5,2.6,98.71709657509892
NISSAN,Altima AWD SR/Platinum,MID-SIZE,2.5,4,AV,Petrol,9.3,6.7,8.1,35,190,1.0,6.7,2.6000000000000005,98.63136132347279
NISSAN,Armada 4WD,SUV - STANDARD,5.6,8,AS7,Petrol,17.7,12.9,15.5,18,364,1.0,12.9,4.799999999999999,72.68821485127866
NISSAN,Frontier,PICKUP TRUCK - SMALL,2.5,4,A5,Petrol,13.7,10.7,12.3,23,290,1.0,10.7,3.0,96.46114610868537
NISSAN,Frontier,PICKUP TRUCK - SMALL,4.0,6,A5,Petrol,14.7,10.3,12.7,22,299,1.0,10.3,4.399999999999999,90.37538177675583
NISSAN,Frontier 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,Petrol,15.8,11.5,13.9,20,326,1.0,11.5,4.300000000000001,88.35403256430507
NISSAN,GT-R,SUBCOMPACT,3.8,6,AM6,Petrol,14.2,10.7,12.6,22,295,1.0,10.7,3.5,90.94510568605662
NISSAN,Kicks,MID-SIZE,1.6,4,AV,Petrol,7.7,6.6,7.2,39,169,1.0,6.6,1.1000000000000003,99.44173633762048
NISSAN,Micra,COMPACT,1.6,4,A4,Petrol,9.0,6.8,8.0,35,188,1.0,6.8,2.2,99.24047905820468
NISSAN,NV200 Cargo Van,SPECIAL PURPOSE VEHICLE,2.0,4,AV,Petrol,9.8,8.8,9.3,30,218,1.0,8.8,1.0,98.51280820731691
NISSAN,Pathfinder,SUV - SMALL,3.5,6,AV,Petrol,11.6,8.5,10.2,28,240,1.0,8.5,3.1,94.8141553851781
NISSAN,Pathfinder 4WD,SUV - SMALL,3.5,6,AV,Petrol,12.1,8.9,10.7,26,250,1.0,8.9,3.1999999999999997,94.10425177848875
NISSAN,Pathfinder 4WD Platinum,SUV - SMALL,3.5,6,AV,Petrol,12.4,9.2,11.0,26,259,1.0,9.2,3.200000000000001,93.93090322336693
NISSAN,Rogue,SUV - SMALL,2.5,4,AV,Petrol,9.1,7.1,8.2,34,192,1.0,7.1,2.0,98.56162419632227
NISSAN,Rogue AWD,SUV - SMALL,2.5,4,AV,Petrol,9.6,7.5,8.7,32,204,1.0,7.5,2.1,98.34200484923458
NISSAN,Sentra,MID-SIZE,1.8,4,AV,Petrol,8.1,6.3,7.3,39,172,1.0,6.3,1.7999999999999998,99.32286875696553
NISSAN,Titan,PICKUP TRUCK - STANDARD,5.6,8,AS7,Petrol,15.0,11.2,13.3,21,312,1.0,11.2,3.8000000000000007,79.98854313808779
NISSAN,Titan 4WD,PICKUP TRUCK - STANDARD,5.6,8,AS7,Petrol,15.2,11.1,13.4,21,315,1.0,11.1,4.1,79.83592303453082
NISSAN,Titan 4WD Pro-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,Petrol,15.9,11.9,14.1,20,331,1.0,11.9,4.0,77.69161057955517
NISSAN,Versa,MID-SIZE,1.6,4,AV,Petrol,7.6,6.2,7.0,40,164,1.0,6.2,1.3999999999999997,99.4857613674927
PORSCHE,Cayenne,SUV - STANDARD,3.0,6,AS8,Petrol,12.5,10.0,11.4,25,265,1.0,10.0,2.5,94.41495842681185
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,AS8,Petrol,12.9,10.4,11.8,24,275,1.0,10.4,2.5,94.16671228961994
PORSCHE,Cayenne Turbo,SUV - STANDARD,4.0,8,AS8,Petrol,15.6,12.4,14.1,20,329,1.0,12.4,3.1999999999999997,84.14744096001564
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,Petrol,11.9,9.4,10.8,26,253,1.0,9.4,2.5,93.86816755579903
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,Petrol,11.6,9.0,10.4,27,246,1.0,9.0,2.6,94.33483287244444
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,16.2,10.5,13.6,21,320,1.0,10.5,5.699999999999999,79.16003400449273
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,14.1,10.3,12.4,23,290,1.0,10.3,3.799999999999999,82.69920889039338
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,Petrol,12.2,9.7,11.1,25,260,1.0,9.7,2.5,93.42598015576259
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,16.1,11.0,13.8,20,325,1.0,11.0,5.100000000000001,77.77745938780596
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,14.3,11.1,12.9,22,302,1.0,11.1,3.200000000000001,81.15834154546492
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,Diesel,11.8,8.6,10.4,27,278,0.9,8.6,3.200000000000001,94.77573539383128
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,Petrol,13.9,9.6,11.9,24,280,1.0,9.6,4.300000000000001,92.62501077478258
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,Electric,19.7,13.8,17.0,17,283,0.8,13.8,5.899999999999999,80.97103505473589
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A6,Petrol,17.0,12.0,14.8,19,346,1.0,12.0,5.0,74.87576966892878
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,15.7,11.0,13.6,21,319,1.0,11.0,4.699999999999999,79.16003400449273
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,Diesel,12.3,8.8,10.8,26,289,0.9,8.8,3.5,94.34363787841887
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,Petrol,14.5,10.2,12.6,22,294,1.0,10.2,4.300000000000001,91.43678522422032
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,Electric,20.7,14.7,18.0,16,300,0.8,14.7,6.0,78.55653732268202
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,Petrol,18.7,13.3,16.3,17,382,1.0,13.3,5.399999999999999,69.00775112849145
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,Petrol,16.1,11.5,14.0,20,328,1.0,11.5,4.600000000000001,77.4512339164529
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,A9,Petrol,11.2,8.3,9.9,29,232,1.0,8.3,2.8999999999999986,97.94245635480007
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12,AS8,Petrol,20.0,11.8,16.3,17,382,1.0,11.8,8.2,45.136732504870736
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Petrol,20.3,13.0,17.0,17,397,1.0,13.0,7.300000000000001,43.62680346563601
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Petrol,20.3,13.0,17.0,17,397,1.0,13.0,7.300000000000001,43.62680346563601
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Petrol,20.3,13.0,17.0,17,397,1.0,13.0,7.300000000000001,43.62680346563601
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Petrol,20.0,11.8,16.3,17,382,1.0,11.8,8.2,45.136732504870736
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12,AS8,Petrol,20.0,11.8,16.3,17,382,1.0,11.8,8.2,45.136732504870736
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,AS8,Petrol,19.6,12.9,16.6,17,388,1.0,12.9,6.700000000000001,44.95998495847201
SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Petrol,9.7,7.2,8.6,33,200,1.0,7.2,2.499999999999999,98.79550226276905
TOYOTA,4Runner 4WD,SUV - STANDARD,4.0,6,AS5,Petrol,14.3,11.9,13.2,21,308,1.0,11.9,2.4000000000000004,89.49459530249432
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,Petrol,14.3,11.9,13.2,21,308,1.0,11.9,2.4000000000000004,89.49459530249432
TOYOTA,86,MINICOMPACT,2.0,4,AS6,Petrol,9.9,7.3,8.7,32,204,1.0,7.3,2.6000000000000005,98.73100726162104
TOYOTA,Avalon,MID-SIZE,3.5,6,AS8,Petrol,10.9,7.6,9.4,30,220,1.0,7.6,3.3000000000000007,95.57964059208109
TOYOTA,Camry,MID-SIZE,2.5,4,AS8,Petrol,8.1,5.7,6.9,41,164,1.0,5.7,2.3999999999999995,99.08303972228364
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4,AS8,Petrol,8.4,6.1,7.4,38,173,1.0,6.1,2.3000000000000007,98.89385642639505
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4,AS8,Petrol,8.5,6.2,7.5,38,175,1.0,6.2,2.3,98.87502993335758
TOYOTA,Camry,MID-SIZE,3.5,6,AS8,Petrol,10.5,7.1,9.0,31,210,1.0,7.1,3.4000000000000004,95.92534358874697
TOYOTA,Camry XSE,MID-SIZE,3.5,6,AS8,Petrol,10.7,7.4,9.2,31,215,1.0,7.4,3.299999999999999,95.82841751491542
TOYOTA,C-HR,COMPACT,2.0,4,AS7,Petrol,8.7,7.5,8.2,34,189,1.0,7.5,1.1999999999999993,98.90670273929119
TOYOTA,Corolla,MID-SIZE,1.8,4,AV,Petrol,8.3,6.5,7.5,38,174,1.0,6.5,1.8000000000000007,99.27038628714419
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4,AV,Petrol,7.8,5.9,6.9,41,163,1.0,5.9,1.8999999999999997,99.42015333517094
TOYOTA,Highlander,SUV - SMALL,3.5,6,AS8,Petrol,11.8,8.7,10.3,27,243,1.0,8.7,3.1000000000000014,94.55581406405298
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6,AS8,Petrol,12.1,9.0,10.6,27,250,1.0,9.0,3.1,94.38888582578753
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,Petrol,12.0,8.9,10.6,27,248,1.0,8.9,3.1,94.38888582578753
TOYOTA,Highlander AWD LE,SUV - STANDARD,3.5,6,AS8,Petrol,11.7,8.8,10.4,27,242,1.0,8.8,2.8999999999999986,94.5001713179645
TOYOTA,Prius,MID-SIZE,1.8,4,AV,Petrol,4.4,4.6,4.4,64,105,1.0,4.6,-0.1999999999999993,99.9328905771323
TOYOTA,Prius AWD,MID-SIZE,1.8,4,AV,Petrol,4.5,4.9,4.7,60,109,1.0,4.9,-0.4000000000000003,99.88352751238808
TOYOTA,Prius c,COMPACT,1.5,4,AV,Petrol,4.9,5.5,5.1,55,120,1.0,5.5,-0.5999999999999996,99.88899061836769
TOYOTA,RAV4,SUV - SMALL,2.5,4,AS8,Petrol,8.8,6.7,7.8,36,183,1.0,6.7,2.1000000000000005,98.73696898441624
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS8,Petrol,9.2,7.1,8.3,34,190,1.0,7.1,2.1,98.540582821751
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8,AS6,Petrol,18.4,13.8,16.4,17,384,1.0,13.8,4.599999999999998,68.81585379240141
TOYOTA,Sienna,MINIVAN,3.5,6,AS8,Petrol,12.4,8.9,10.8,26,254,1.0,8.9,3.5,94.04646892678147
TOYOTA,Sienna AWD,MINIVAN,3.5,6,AS8,Petrol,13.4,9.6,11.7,24,274,1.0,9.6,3.8000000000000007,92.96304045727013
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4,AS6,Petrol,12.1,10.1,11.2,25,263,1.0,10.1,2.0,96.82559296249444
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,Petrol,12.7,10.6,11.7,24,274,1.0,10.6,2.1,96.52040044916282
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,Petrol,13.0,10.5,11.9,24,278,1.0,10.5,2.5,92.83784427857103
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8,AS6,Petrol,17.7,13.6,15.9,18,371,1.0,13.6,4.1,71.47043360831354
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,Petrol,16.8,13.1,14.9,19,354,1.0,13.1,3.700000000000001,79.64113158656993
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,Petrol,18.0,14.1,16.3,17,382,1.0,14.1,3.9,69.00775112849145
TOYOTA,Yaris,COMPACT,1.5,4,AS6,Petrol,7.3,5.8,6.6,43,155,1.0,5.8,1.5,99.62817721993977
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,A4,Petrol,7.9,6.8,7.4,38,173,1.0,6.8,1.1000000000000003,99.45112062030377
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2.0,4,AS8,Petrol,12.0,8.6,10.4,27,244,1.0,8.6,3.4000000000000004,98.08250430423263
VOLKSWAGEN,Atlas,SUV - SMALL,2.0,4,AS8,Petrol,11.6,9.1,10.5,27,245,1.0,9.1,2.5,98.0613070676275
VOLKSWAGEN,Atlas 4MOTION,SUV - STANDARD,3.6,6,AS8,Petrol,13.8,10.2,12.2,23,286,1.0,10.2,3.6000000000000014,92.0903220016553
VOLKSWAGEN,Beetle,COMPACT,2.0,4,AS6,Petrol,9.0,7.1,8.2,34,191,1.0,7.1,1.9000000000000004,98.90670273929119
VOLKSWAGEN,Beetle Convertible,SUBCOMPACT,2.0,4,AS6,Petrol,9.0,7.1,8.2,34,191,1.0,7.1,1.9000000000000004,98.90670273929119
VOLKSWAGEN,Beetle Dune,COMPACT,2.0,4,AS6,Petrol,9.1,6.9,8.1,35,189,1.0,6.9,2.1999999999999997,98.9624924410116
VOLKSWAGEN,Beetle Dune Convertible,SUBCOMPACT,2.0,4,AS6,Petrol,9.1,6.9,8.1,35,189,1.0,6.9,2.1999999999999997,98.9624924410116
VOLKSWAGEN,Golf,COMPACT,1.4,4,AS8,Petrol,8.1,6.4,7.4,38,172,1.0,6.4,1.6999999999999993,99.50684703969465
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,AM6,Petrol,10.7,8.0,9.4,30,220,1.0,8.0,2.6999999999999997,98.67305931605175
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4,AS8,Petrol,8.6,6.5,7.6,37,178,1.0,6.5,2.1,99.46410581225825
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,Petrol,10.8,8.1,9.6,29,224,1.0,8.1,2.700000000000001,98.58188196108193
VOLKSWAGEN,Jetta,COMPACT,1.4,4,AS8,Petrol,7.8,5.9,7.0,40,162,1.0,5.9,1.8999999999999997,99.58591831045197
VOLKSWAGEN,Passat,MID-SIZE,2.0,4,AS6,Petrol,9.3,6.5,8.1,35,188,1.0,6.5,2.8000000000000007,98.9624924410116
VOLKSWAGEN,Tiguan,SUV - SMALL,2.0,4,AS8,Petrol,10.7,8.0,9.5,30,221,1.0,8.0,2.6999999999999997,98.47465318142767
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,2.0,4,AS8,Petrol,11.1,8.1,9.8,29,228,1.0,8.1,3.0,98.35295180574644
VOLVO,S60 T5,COMPACT,2.0,4,AS8,Petrol,9.9,6.6,8.4,34,197,1.0,6.6,3.3000000000000007,98.87303653997715
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Petrol,11.1,7.3,9.4,30,218,1.0,7.3,3.8,98.49373069437229
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4,AS8,Petrol,10.6,7.4,9.2,31,215,1.0,7.4,3.1999999999999997,98.58850285545203
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS8,Petrol,11.1,7.3,9.4,30,219,1.0,7.3,3.8,98.49373069437229
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,Petrol,9.9,6.6,8.4,34,197,1.0,6.6,3.3000000000000007,98.87303653997715
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Petrol,11.1,7.3,9.4,30,219,1.0,7.3,3.8,98.49373069437229
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS8,Petrol,10.8,7.6,9.3,30,218,1.0,7.6,3.200000000000001,98.51280820731691
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Petrol,11.1,7.3,9.4,30,219,1.0,7.3,3.8,98.49373069437229
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS8,Petrol,11.6,8.1,10.0,28,233,1.0,8.1,3.5,98.2429976671001
VOLVO,XC40 T5 AWD,SUV - SMALL,2.0,4,AS8,Petrol,10.3,7.5,9.0,31,211,1.0,7.5,2.8000000000000007,98.62542707405453
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS8,Petrol,11.3,8.5,10.0,28,233,1.0,8.5,2.8000000000000007,98.2429976671001
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Petrol,11.8,8.6,10.4,27,242,1.0,8.6,3.200000000000001,98.08250430423263
